City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
359,ambodifotatra,-16.9833,49.85,25.57,78,21,4.66,MG,['dt']
360,las heras,-46.5419,-68.9359,10.62,33,80,9.34,AR,['dt']
361,yaren,-0.5472,166.916,27.77,73,32,3.3,NR,['dt']
362,santa cruz,-17.8,-63.1667,27.7,61,37,2.06,BO,['dt']
363,port macquarie,-31.4333,152.9167,21.81,84,14,4.23,AU,['dt']
364,eyl,7.9803,49.8164,26.36,68,100,6.26,SO,['dt']
365,lensk,60.7253,114.9278,-16.21,97,100,1.86,RU,['dt']
366,happy valley-goose bay,53.3168,-60.3315,2.17,100,100,5.14,CA,['dt']
367,toliara,-23.35,43.6667,25.21,74,85,2.09,MG,['dt']
368,lodwar,3.1191,35.5973,27.41,53,95,2.9,KE,['dt']
369,merritt,50.1123,-120.7942,1.85,80,9,1.79,CA,['dt']
370,dunedin,-45.8742,170.5036,10.45,74,100,2.68,NZ,['dt']
371,cidreira,-30.1811,-50.2056,21.49,85,22,10.84,BR,['dt']
372,zeya,53.75,127.2667,-12.23,76,100,2.57,RU,['dt']
373,iskateley,67.6803,53.1512,-3.91,95,100,3.93,RU,['dt']
374,klaksvik,62.2266,-6.589,3.14,66,94,22.82,FO,['dt']
375,katsuura,35.1333,140.3,20.14,70,100,8.17,JP,['dt']
376,vicuna,-30.0319,-70.7081,21.29,61,0,1.34,CL,['dt']
377,veinticinco de mayo,-35.4323,-60.1727,22.21,68,0,1.34,AR,['dt']
378,nuku'alofa,-21.1333,-175.2,27.19,83,40,6.69,TO,['dt']
379,dakhla,23.6848,-15.958,19.5,83,3,2.62,EH,['dt']
380,reedsburg,43.5325,-90.0026,5.99,82,0,0.0,US,['dt']
381,meulaboh,4.1363,96.1285,25.08,89,100,1.34,ID,['dt']
382,kununurra,-15.7667,128.7333,29.99,66,64,2.57,AU,['dt']
383,piti village,13.4626,144.6933,29.83,84,0,5.14,GU,['dt']
384,taco pozo,-25.6167,-63.2833,25.19,34,0,3.1,AR,['dt']
385,amga,60.8953,131.9608,-27.11,100,100,0.31,RU,['dt']
386,tadine,-21.55,167.8833,27.56,65,100,3.01,NC,['dt']
387,portland,45.5234,-122.6762,8.65,88,39,1.79,US,['dt']
388,bosobolo,4.1833,19.9,21.37,96,100,2.21,CD,['dt']
389,santa marta,11.2408,-74.199,28.03,76,20,3.58,CO,['dt']
390,ares,-6.1944,-35.1603,23.77,78,1,3.83,BR,['dt']
391,sandefjord,59.1312,10.2167,10.15,89,20,8.23,NO,['dt']
392,la junta,37.985,-103.5438,2.16,75,0,2.57,US,['dt']
393,assab,13.0092,42.7394,26.72,64,12,8.56,ER,['dt']
394,fortuna,40.5982,-124.1573,10.52,77,100,6.17,US,['dt']
395,la sarre,48.8002,-79.1996,0.12,78,100,1.44,CA,['dt']
396,murici,-9.3067,-35.9433,23.16,92,3,0.16,BR,['dt']
397,aasiaat,68.7098,-52.8699,-16.04,79,56,5.71,GL,['dt']
398,baiti,13.745,-14.7482,26.87,51,98,3.63,SN,['dt']
399,oros,-6.2444,-38.9136,29.03,28,3,1.5,BR,['dt']
400,al ghayzah,16.2079,52.176,23.87,77,8,2.92,YE,['dt']
401,el calafate,-50.3408,-72.2768,6.93,62,26,6.45,AR,['dt']
402,warrnambool,-38.3833,142.4833,27.1,24,100,8.36,AU,['dt']
403,nagato,34.3833,131.2,18.82,80,100,2.37,JP,['dt']
404,lockwood,45.8191,-108.4149,5.94,59,75,3.6,US,['dt']
405,eastham,41.8301,-69.9739,11.2,58,99,4.02,US,['dt']
406,razole,16.4833,81.8333,23.48,88,20,1.34,IN,['dt']
407,villa gesell,-37.2639,-56.973,19.72,72,99,8.57,AR,['dt']
408,ivdel',60.6911,60.4206,-2.54,86,100,2.88,RU,['dt']
409,yunak,38.8142,31.7322,7.12,80,99,0.47,TR,['dt']
410,smithers,54.7804,-127.1743,2.18,75,75,2.57,CA,['dt']
411,zaragoza,41.6561,-0.8773,13.25,77,100,1.03,ES,['dt']
412,yalutorovsk,56.6536,66.3006,-4.71,93,100,5.53,RU,['dt']
413,machico,32.7,-16.7667,19.45,79,75,1.03,PT,['dt']
414,mili,6.0815,171.735,27.95,75,52,4.71,MH,['dt']
415,margate,51.3813,1.3862,9.52,77,79,4.75,GB,['dt']
416,chinchilla,-26.75,150.6333,27.23,68,83,1.34,AU,['dt']
417,la passe,45.5549,-0.8967,7.73,84,67,2.83,FR,['dt']
418,namdrik,5.5994,168.1028,27.97,71,2,2.96,MH,['dt']
419,gering,41.8258,-103.6605,8.07,67,0,4.63,US,['dt']
420,malanje,-9.5402,16.341,17.43,99,100,1.26,AO,['dt']
421,goulburn,-34.75,149.7167,27.99,25,8,2.31,AU,['dt']
422,taltal,-25.4,-70.4833,16.81,84,34,1.78,CL,['dt']
423,puerto deseado,-47.7503,-65.8938,9.64,65,100,5.0,AR,['dt']
424,mayya,61.7333,130.2811,-27.1,100,100,0.87,RU,['dt']
425,kambove,-10.8764,26.5969,16.11,98,97,1.38,CD,['dt']
426,fredrikstad,59.2181,10.9298,10.38,87,40,8.75,NO,['dt']
427,indri,29.88,77.0711,16.26,49,5,2.0,IN,['dt']
428,el matama,16.7095,33.3565,27.16,35,33,4.39,SD,['dt']
429,micheweni,-4.9667,39.8333,25.87,80,100,2.97,TZ,['dt']
430,padangsidempuan,1.3667,99.2667,24.0,95,100,0.07,ID,['dt']
431,arenapolis,-14.4503,-56.8461,23.57,86,100,2.87,BR,['dt']
432,oume,35.7839,139.2431,16.67,62,100,1.54,JP,['dt']
433,tyukhtet,56.5389,89.3011,-3.83,92,100,5.03,RU,['dt']
434,egilsstadir,65.2653,-14.3948,0.95,69,75,11.32,IS,['dt']
435,skiathos,39.1623,23.4909,10.54,88,100,15.34,GR,['dt']
436,victorica,-36.2151,-65.4359,20.67,57,100,6.8,AR,['dt']
437,bousse,12.6606,-1.8922,25.58,29,6,3.68,BF,['dt']
438,chinna salem,11.65,78.9,23.43,92,100,2.27,IN,['dt']
439,mariental,-24.6333,17.9667,24.69,15,31,5.1,NA,['dt']
440,queenstown,-31.8976,26.8753,16.81,73,0,1.61,ZA,['dt']
441,treasure island,27.7692,-82.769,22.79,62,0,1.34,US,['dt']
442,myrina,39.8797,25.0742,10.87,87,100,17.81,GR,['dt']
443,nadym,65.5333,72.5167,-2.1,90,100,5.69,RU,['dt']
444,ventspils,57.3894,21.5606,9.96,93,100,6.69,LV,['dt']
445,bandarbeyla,9.4942,50.8122,26.35,72,100,7.72,SO,['dt']
446,khilok,51.3674,110.4676,-15.53,89,100,1.66,RU,['dt']
447,galle,6.0367,80.217,26.07,84,39,4.22,LK,['dt']
448,namibe,-15.1961,12.1522,22.64,85,98,1.01,AO,['dt']
449,pointe aux piments,-20.0628,57.5131,23.07,85,58,5.03,MU,['dt']
450,quincy,42.2529,-71.0023,10.77,34,0,1.54,US,['dt']
451,fort st. john,56.2499,-120.8529,-7.06,93,20,4.12,CA,['dt']
452,elmina,5.0898,-1.348,25.88,87,13,1.6,GH,['dt']
453,luanda,-8.8368,13.2343,26.0,83,40,2.06,AO,['dt']
454,lamu,-2.2717,40.902,25.78,82,71,3.24,KE,['dt']
455,armacao de buzios,-22.7469,-41.8817,23.04,91,100,6.79,BR,['dt']
456,erwin,36.1451,-82.4168,11.23,84,100,1.23,US,['dt']
457,tidjikja,18.5564,-11.4271,27.14,20,100,2.61,MR,['dt']
458,nogliki,51.8333,143.1667,-3.52,57,100,1.51,RU,['dt']
459,praia da vitoria,38.7333,-27.0667,17.14,77,40,8.19,PT,['dt']
460,ta`u,-14.2336,-169.5144,27.21,74,17,7.31,AS,['dt']
461,verkhov'ye,52.8119,37.2425,-2.98,91,18,3.82,RU,['dt']
462,mariehamn,60.0973,19.9348,8.92,81,0,4.12,AX,['dt']
463,kayangel,8.0823,134.7173,29.03,77,100,7.14,PW,['dt']
464,korla,41.7597,86.1469,2.39,59,7,2.25,CN,['dt']
465,ramshir,30.8946,49.4092,18.52,36,0,1.87,IR,['dt']
466,federacion,-31.0062,-57.8996,22.17,61,0,3.62,AR,['dt']
467,ta'izz,13.5,44.0,16.13,54,23,3.08,YE,['dt']
468,khromtau,50.2503,58.4347,-1.04,65,100,4.12,KZ,['dt']
469,ketchikan,55.3422,-131.6461,8.26,87,100,7.2,US,['dt']
470,basco,20.4487,121.9702,26.81,83,96,2.49,PH,['dt']
471,aktau,43.65,51.2,5.32,61,100,7.75,KZ,['dt']
472,minas de marcona,-15.2119,-75.1103,14.41,81,34,3.8,PE,['dt']
473,san patricio,28.017,-97.5169,21.97,67,0,3.24,US,['dt']
474,kyaikkami,16.08,97.5675,27.01,82,79,1.83,MM,['dt']
475,the pas,53.8251,-101.2541,1.01,93,100,5.66,CA,['dt']
476,mary,37.0,62.5,7.74,63,5,3.87,TM,['dt']
477,san antonio de pale,-1.4014,5.6325,26.31,82,100,3.52,GQ,['dt']
478,huai mek,16.5898,103.2355,28.12,75,14,0.9,TH,['dt']
479,wotje,9.4543,170.2367,27.93,75,100,4.11,MH,['dt']
480,barra da estiva,-13.6261,-41.3269,17.45,72,29,2.07,BR,['dt']
481,atasu,48.6814,71.6433,-11.36,90,100,1.59,KZ,['dt']
482,chabahar,25.2919,60.643,26.06,69,0,2.8,IR,['dt']
483,chinde,26.8212,87.7095,17.45,76,0,1.9,NP,['dt']
484,keningau,5.3378,116.1602,26.59,82,100,0.85,MY,['dt']
485,hammerfest,70.6634,23.6821,1.25,86,0,5.66,NO,['dt']
486,constitucion,-35.3333,-72.4167,11.82,79,100,6.98,CL,['dt']
487,pauini,-7.7136,-66.9764,23.06,92,66,0.42,BR,['dt']
488,mugia,43.1041,-9.2179,14.95,74,100,3.66,ES,['dt']
489,makokou,0.5738,12.8642,18.88,99,100,0.91,GA,['dt']
490,cartagena,10.3997,-75.5144,27.79,78,20,3.58,CO,['dt']
491,plettenberg bay,-34.0527,23.3716,15.0,86,7,2.06,ZA,['dt']
492,marrakesh,31.6315,-8.0083,19.08,59,40,1.03,MA,['dt']
493,ruidoso,33.3317,-105.673,13.08,16,0,6.69,US,['dt']
494,santa elena de uairen,4.6167,-61.1333,20.35,89,100,0.74,VE,['dt']
495,decazeville,44.5605,2.2509,6.01,86,0,1.42,FR,['dt']
496,ponta delgada,37.7333,-25.6667,18.44,72,40,6.69,PT,['dt']
497,san matias,-16.3667,-58.4,30.34,51,100,2.45,BO,['dt']
498,qui nhon,13.7667,109.2333,24.76,75,100,1.54,VN,['dt']
499,port isabel,26.0734,-97.2086,22.02,68,0,2.06,US,['dt']
500,tomatlan,19.9333,-105.25,23.74,87,6,0.85,MX,['dt']
501,camenca,48.0319,28.6978,0.51,87,39,2.24,MD,['dt']
502,inirida,3.8653,-67.9239,24.41,92,96,0.92,CO,['dt']
503,vikulovo,56.8167,70.6107,-5.74,94,100,5.47,RU,['dt']
504,shubarshi,48.5872,57.1869,0.46,64,100,3.28,KZ,['dt']
505,parauapebas,-6.0675,-49.9022,22.93,95,76,0.48,BR,['dt']
506,ratnagiri,16.9833,73.3,26.24,71,100,1.92,IN,['dt']
507,ciudad real,39.0,-4.0,10.08,91,100,2.24,ES,['dt']
508,tbeng meanchey,13.8167,104.9667,26.85,80,37,1.34,KH,['dt']
509,naze,28.3667,129.4833,24.51,85,95,1.74,JP,['dt']
510,pijijiapan,15.7011,-93.23,24.94,77,17,2.4,MX,['dt']
511,tsiombe,-25.3,45.4833,22.41,92,0,3.43,MG,['dt']
512,beysehir,37.6773,31.7246,8.32,77,83,1.86,TR,['dt']
513,tual,-5.6667,132.75,28.76,75,92,3.18,ID,['dt']
514,north bend,43.4065,-124.2243,9.95,76,75,3.09,US,['dt']
515,sadovoye,47.7764,44.5089,6.17,88,100,2.82,RU,['dt']
516,as sulayyil,20.4607,45.5779,18.21,43,0,3.1,SA,['dt']
517,silver city,32.7701,-108.2803,17.98,8,0,7.2,US,['dt']
518,arno,60.1167,18.6333,9.43,83,100,10.1,SE,['dt']
519,mont-dore,-22.2833,166.5833,27.61,67,100,5.07,NC,['dt']
520,celanova,42.153,-7.9551,10.8,84,100,1.9,ES,['dt']
521,verkh-chebula,56.0308,87.6218,-2.75,87,100,6.91,RU,['dt']
522,as samawah,31.332,45.2944,19.43,34,0,2.38,IQ,['dt']
523,sao paulo de olivenca,-3.3783,-68.8725,25.11,88,85,0.09,BR,['dt']
524,labrador city,52.9463,-66.9114,-2.68,64,75,10.73,CA,['dt']
525,bhamo,24.2667,97.2333,18.19,67,0,0.31,MM,['dt']
526,eureka,40.8021,-124.1637,10.67,84,0,2.24,US,['dt']
527,calingasta,-31.3308,-69.4078,27.26,22,2,5.88,AR,['dt']
528,leava,-14.3,-178.1667,27.37,78,100,8.75,WF,['dt']
529,severo-yeniseyskiy,60.3725,93.0408,-19.02,91,100,1.71,RU,['dt']
530,suva,-18.1416,178.4415,29.71,62,75,5.66,FJ,['dt']
531,darwin,-12.4611,130.8418,31.08,79,75,2.57,AU,['dt']
532,bahia honda,22.9036,-83.1592,23.91,82,100,3.56,CU,['dt']
533,humaita,-7.5061,-63.0208,23.12,97,100,1.41,BR,['dt']
534,muisne,0.6,-80.0333,23.82,77,76,1.99,EC,['dt']
535,prince albert,53.2001,-105.7677,-3.03,93,75,2.06,CA,['dt']
536,bamboo flat,11.7,92.7167,26.05,100,20,1.03,IN,['dt']
537,keetmanshoop,-26.5833,18.1333,24.51,17,0,3.6,NA,['dt']
538,mejit,10.2753,170.8646,28.08,75,95,3.98,MH,['dt']
539,kerikeri,-35.2268,173.9474,19.98,59,99,3.05,NZ,['dt']
540,rosarito,32.3333,-117.0333,15.54,66,13,7.03,MX,['dt']
541,beberibe,-4.1797,-38.1306,25.96,83,3,5.38,BR,['dt']
542,sinop,41.7711,34.8709,8.4,98,100,1.65,TR,['dt']
543,wuhu,31.3366,118.3755,19.49,83,100,3.68,CN,['dt']
544,lompoc,34.6391,-120.4579,13.4,68,0,9.26,US,['dt']
545,jiagedaqi,50.4167,124.1167,-10.94,72,0,4.82,CN,['dt']
546,bajna,27.9,77.6833,18.85,42,0,1.17,IN,['dt']
547,ust'-ilimsk,58.0006,102.6619,-19.7,99,28,1.55,RU,['dt']
548,paita,-5.0892,-81.1144,17.89,87,6,4.88,PE,['dt']
549,qingyuan,23.7,113.0333,25.23,82,82,2.15,CN,['dt']
550,renon - ritten,46.5415,11.4573,-0.39,53,34,1.63,IT,['dt']
551,nadbai,27.2333,77.2,19.45,40,0,0.92,IN,['dt']
552,isoka,-10.1606,32.6335,19.15,71,96,1.28,ZM,['dt']
553,menaka,15.9182,2.4022,25.45,13,4,4.96,ML,['dt']
554,phayakkhaphum phisai,15.5163,103.1937,27.0,74,100,2.43,TH,['dt']
555,arraial do cabo,-22.9661,-42.0278,23.36,91,100,8.63,BR,['dt']
556,eydhafushi,5.1033,73.0708,27.91,73,100,2.2,MV,['dt']
557,tongouson,5.0214,120.1328,27.59,81,100,1.47,PH,['dt']
558,mata-utu,-13.2816,-176.1745,27.45,79,48,8.82,WF,['dt']
559,maun,-19.9833,23.4167,22.98,68,0,2.57,BW,['dt']
560,mabaruma,8.2,-59.7833,22.91,100,87,0.73,GY,['dt']
561,beyla,8.6833,-8.6333,23.2,67,97,0.78,GN,['dt']
562,zemetchino,53.4973,42.6163,-1.79,96,89,3.03,RU,['dt']
563,salekhard,66.53,66.6019,-14.08,99,100,1.17,RU,['dt']
564,arkhangel'sk,64.5401,40.5433,-0.94,100,100,3.0,RU,['dt']
565,tamandare,-8.7597,-35.1047,24.12,83,46,1.26,BR,['dt']
566,ivolginsk,51.7492,107.2837,-15.19,78,20,2.0,RU,['dt']
567,veroia,40.5233,22.2036,5.93,96,100,1.57,GR,['dt']
568,beira,-19.8436,34.8389,24.05,78,20,1.54,MZ,['dt']
569,tecolots,32.5667,-114.9833,18.99,32,0,7.38,MX,['dt']
570,antsiranana,-12.2787,49.2917,24.62,79,18,7.49,MG,['dt']
571,rasony,55.9089,28.8126,3.36,97,100,4.61,BY,['dt']
572,rochester,43.1548,-77.6156,8.12,83,100,2.06,US,['dt']
573,tobelo,1.7284,128.0095,29.28,72,97,2.64,ID,['dt']
574,primero de mayo,-32.2552,-58.4228,23.79,57,0,3.79,AR,['dt']
575,mana,5.6592,-53.7767,26.19,85,5,5.21,GF,['dt']
